,participant,frame,pose,hand_left,hand_right,leftHandTouching,rightHandTouching
497,p_86,922,"[147.351, 90.2049, 0.909727, 135.034, 135.074, 0.897198, 94.2905, 135.028, 0.804119, 91.505, 211.164, 0.884158, 125.51, 245.079, 0.905047, 173.104, 136.356, 0.827473, 177.15, 202.997, 0.789966, 152.695, 243.814, 0.82484, 133.678, 236.969, 0.729338, 109.226, 235.639, 0.696163, 114.675, 268.223, 0.803542, 113.326, 391.902, 0.651498, 156.817, 235.645, 0.723265, 167.674, 270.94, 0.756739, 164.929, 387.854, 0.672081, 137.798, 80.6576, 0.894247, 156.79, 80.7378, 0.960621, 122.775, 80.7445, 0.764283, 164.936, 86.1108, 0.149676, 163.566, 434.047, 0.61127, 171.761, 429.999, 0.596766, 156.758, 394.626, 0.578218, 118.74, 438.139, 0.615786, 109.221, 432.702, 0.555317, 116.035, 395.988, 0.432793]","[152.463, 242.589, 0.249207, 148.054, 250.181, 0.182139, 145.85, 255.08, 0.08373, 143.89, 265.611, 0.12206, 147.809, 271.979, 0.191465, 143.89, 268.061, 0.0460124, 147.809, 270.51, 0.0983563, 148.299, 277.123, 0.0923416, 149.034, 279.327, 0.0471023, 140.462, 269.04, 0.0361671, 145.115, 278.347, 0.103359, 143.646, 289.369, 0.0854741, 141.686, 295.492, 0.0854502, 139.727, 272.469, 0.0357853, 138.257, 279.817, 0.0973787, 140.217, 286.43, 0.107319, 141.441, 295.247, 0.128949, 137.278, 275.898, 0.0852581, 135.808, 278.102, 0.11496, 138.012, 283.981, 0.134374, 141.196, 285.695, 0.0769273]","[130.863, 248.446, 0.384105, 136.732, 251.241, 0.26469, 142.042, 255.433, 0.153718, 143.16, 264.656, 0.0907156, 147.073, 270.805, 0.190385, 142.601, 268.289, 0.107505, 135.614, 279.19, 0.179658, 145.396, 265.215, 0.118148, 147.353, 272.202, 0.160545, 144.278, 268.289, 0.115194, 135.614, 277.513, 0.12545, 137.57, 288.972, 0.125905, 141.763, 295.121, 0.0569827, 139.527, 266.892, 0.0831035, 136.173, 277.513, 0.0863618, 143.719, 279.749, 0.0714857, 144.837, 273.32, 0.0679818, 137.57, 265.495, 0.0728903, 137.57, 266.054, 0.0382262, 144.837, 266.613, 0.056886, 145.396, 273.6, 0.127012]",False,False
1536,p_86,923,"[147.348, 90.1842, 0.903449, 135.026, 135.06, 0.895676, 94.286, 135.019, 0.803366, 91.5062, 211.159, 0.884308, 125.5, 245.08, 0.904047, 173.094, 135.106, 0.830071, 177.149, 202.994, 0.78902, 151.378, 243.833, 0.828257, 133.683, 236.972, 0.73329, 109.229, 235.643, 0.698403, 114.656, 266.944, 0.805728, 113.332, 391.911, 0.659433, 156.821, 235.647, 0.727172, 167.668, 270.94, 0.759669, 163.608, 387.869, 0.662085, 137.812, 80.637, 0.883081, 156.79, 80.7278, 0.959944, 122.789, 80.714, 0.776567, 164.924, 84.7849, 0.162803, 163.589, 434.045, 0.600226, 171.777, 429.99, 0.587619, 155.458, 394.655, 0.571385, 118.752, 439.428, 0.620271, 109.218, 432.716, 0.561723, 116.038, 396.005, 0.444247]","[152.105, 242.839, 0.25161, 147.115, 252.569, 0.148176, 146.616, 260.303, 0.063676, 144.121, 265.293, 0.0858053, 148.362, 271.53, 0.143968, 145.867, 272.029, 0.0512599, 148.113, 271.53, 0.0731993, 144.37, 287.498, 0.084705, 143.871, 293.984, 0.0548392, 140.129, 269.285, 0.0515195, 146.117, 278.766, 0.148356, 143.871, 289.743, 0.162844, 141.875, 296.23, 0.222926, 136.387, 270.532, 0.0677054, 137.385, 283.755, 0.151963, 141.875, 288.745, 0.179503, 141.377, 295.98, 0.373058, 135.389, 276.52, 0.18635, 135.638, 280.262, 0.160983, 138.133, 284.504, 0.266836, 141.626, 286.999, 0.128632]","[130.848, 248.728, 0.397143, 135.879, 250.964, 0.392375, 140.351, 256.554, 0.270187, 142.587, 264.939, 0.423656, 148.737, 271.088, 0.44846, 135.32, 266.616, 0.394129, 135.32, 279.193, 0.529871, 138.954, 286.461, 0.324879, 142.028, 291.771, 0.199958, 137.836, 268.852, 0.243407, 133.923, 282.548, 0.451478, 138.395, 290.374, 0.417308, 142.028, 295.684, 0.404056, 137.556, 271.088, 0.240077, 135.32, 281.709, 0.189146, 139.792, 288.417, 0.311977, 142.308, 295.125, 0.431983, 139.792, 271.088, 0.102672, 139.792, 280.871, 0.167403, 141.469, 284.504, 0.263942, 144.544, 288.697, 0.235884]",False,False
1698,p_86,924,"[147.355, 90.2145, 0.909617, 135.02, 135.061, 0.8935, 94.2758, 135.021, 0.805335, 91.5123, 211.167, 0.887305, 125.499, 245.083, 0.905916, 173.082, 135.106, 0.829612, 177.145, 203.005, 0.782189, 151.366, 245.074, 0.829491, 133.678, 236.989, 0.731077, 109.217, 235.654, 0.695793, 114.657, 266.937, 0.806863, 113.342, 393.257, 0.674273, 156.821, 235.665, 0.722572, 167.684, 270.956, 0.760844, 163.601, 387.855, 0.665809, 137.816, 80.6586, 0.890821, 156.798, 81.9816, 0.96057, 122.779, 80.7334, 0.776968, 164.932, 86.1341, 0.151836, 163.602, 434.07, 0.607457, 171.774, 430.011, 0.592178, 155.457, 394.635, 0.577923, 118.755, 439.445, 0.622981, 109.231, 434.047, 0.562805, 116.035, 396.032, 0.453323]","[152.091, 243.237, 0.250817, 146.352, 252.469, 0.121399, 146.851, 260.454, 0.0508616, 144.855, 265.695, 0.0646111, 148.598, 271.184, 0.0874827, 146.103, 271.683, 0.0547843, 145.853, 279.668, 0.107765, 144.605, 288.152, 0.111069, 144.106, 293.143, 0.133562, 140.863, 267.94, 0.0527657, 146.352, 279.668, 0.180476, 144.106, 289.4, 0.19937, 142.11, 295.888, 0.290257, 139.615, 271.933, 0.088696, 137.619, 283.91, 0.216684, 140.613, 289.65, 0.224217, 141.112, 295.888, 0.464861, 135.123, 277.173, 0.252792, 135.872, 281.415, 0.176483, 138.118, 284.409, 0.288616, 141.861, 287.404, 0.13164]","[131.123, 248.728, 0.3257, 136.993, 252.641, 0.237711, 141.466, 256.555, 0.114789, 142.584, 265.779, 0.146664, 146.777, 271.649, 0.223528, 135.596, 266.618, 0.228489, 135.316, 279.476, 0.444537, 138.671, 287.023, 0.281699, 141.745, 292.893, 0.191397, 139.23, 268.854, 0.152799, 133.919, 282.271, 0.400979, 138.391, 290.657, 0.405027, 142.025, 295.688, 0.398344, 137.832, 271.649, 0.154398, 135.316, 281.712, 0.164255, 139.789, 288.421, 0.276493, 142.584, 294.85, 0.401623, 137.553, 268.854, 0.079657, 140.068, 281.712, 0.12849, 141.745, 284.507, 0.239067, 144.82, 288.7, 0.196139]",False,False
172,p_86,925,"[148.615, 91.4827, 0.912406, 135.015, 135.065, 0.889512, 94.2647, 135.029, 0.808271, 91.5233, 211.177, 0.891716, 125.505, 245.087, 0.905829, 173.082, 135.106, 0.829142, 177.147, 203.015, 0.77915, 151.368, 245.079, 0.831508, 133.7, 236.986, 0.736255, 109.239, 235.656, 0.696771, 114.658, 266.9, 0.824035, 113.345, 393.271, 0.696086, 156.84, 235.663, 0.725805, 167.683, 270.968, 0.772388, 163.582, 387.834, 0.677461, 139.111, 80.6761, 0.892467, 156.8, 81.9971, 0.957417, 122.779, 80.7388, 0.761247, 164.927, 87.4675, 0.138164, 163.607, 434.051, 0.629213, 173.097, 429.99, 0.603782, 155.444, 394.598, 0.601312, 118.744, 439.439, 0.641614, 109.22, 434.028, 0.591169, 116.047, 396.021, 0.471043]","[152.096, 243.237, 0.254865, 145.607, 251.722, 0.109233, 148.602, 267.195, 0.0343303, 145.856, 266.447, 0.0363762, 149.6, 271.438, 0.0270064, 139.867, 265.947, 0.0358299, 145.607, 278.925, 0.0470735, 143.61, 289.407, 0.0878751, 143.86, 293.65, 0.0843042, 139.867, 266.197, 0.0438688, 146.356, 279.674, 0.102834, 143.61, 289.906, 0.13619, 142.113, 296.145, 0.203816, 140.366, 252.72, 0.0521346, 136.373, 284.166, 0.162239, 140.366, 289.656, 0.174982, 141.614, 295.896, 0.35691, 135.375, 277.428, 0.193489, 136.123, 283.168, 0.151704, 138.369, 284.416, 0.203199, 141.863, 286.911, 0.11575]","[99.2615, 225.808, 0.262268, 137.557, 252.923, 0.143939, 144.266, 255.159, 0.0912736, 136.439, 279.199, 0.0530812, 146.782, 270.813, 0.0769174, 142.589, 268.297, 0.0715054, 135.321, 280.317, 0.226923, 137.837, 288.144, 0.168909, 148.459, 271.092, 0.186944, 144.266, 268.297, 0.0854976, 135.6, 282.553, 0.115212, 138.955, 290.1, 0.187654, 142.03, 295.132, 0.151494, 139.793, 267.179, 0.0823597, 136.718, 277.801, 0.0686381, 138.675, 288.144, 0.107747, 142.309, 294.293, 0.166544, 137.557, 266.061, 0.0680845, 135.6, 267.458, 0.0793949, 137.837, 272.49, 0.0656201, 146.223, 273.608, 0.0738226]",False,False
382,p_86,926,"[148.616, 91.4839, 0.914068, 135.021, 135.08, 0.891678, 94.2639, 135.035, 0.809635, 91.5366, 211.185, 0.893242, 125.505, 245.085, 0.903236, 173.091, 136.356, 0.829202, 177.144, 203.031, 0.777589, 151.361, 245.09, 0.834752, 133.697, 236.969, 0.739754, 109.238, 235.642, 0.70305, 114.722, 268.244, 0.772623, 113.352, 393.264, 0.693098, 156.835, 235.648, 0.732048, 167.68, 269.615, 0.791875, 163.581, 386.51, 0.66902, 139.107, 80.6831, 0.89484, 156.798, 81.9995, 0.95996, 122.774, 81.9956, 0.768188, 164.926, 87.4686, 0.135546, 164.932, 434.063, 0.612609, 173.096, 430, 0.585296, 155.444, 393.287, 0.587325, 118.756, 439.434, 0.642414, 109.218, 432.708, 0.596389, 116.034, 396.03, 0.46535]","[153.144, 242.551, 0.256861, 146.773, 251.373, 0.108868, 134.03, 263.38, 0.0316502, 146.038, 265.83, 0.025566, 142.362, 294.991, 0.0240568, 132.315, 264.115, 0.0496704, 133.295, 266.075, 0.0632368, 142.117, 290.335, 0.0548948, 149.223, 270.976, 0.0421684, 137.951, 257.989, 0.0442817, 140.647, 263.87, 0.0604869, 142.117, 291.315, 0.0731808, 141.137, 296.951, 0.0995037, 140.647, 253.823, 0.0600641, 136.481, 284.454, 0.0877208, 140.892, 289.355, 0.11732, 141.627, 295.971, 0.187583, 143.587, 252.353, 0.0965732, 136.481, 283.474, 0.088562, 138.441, 285.189, 0.149249, 141.382, 287.394, 0.0919772]","[99.5371, 226.362, 0.252662, 137.274, 253.197, 0.130773, 144.263, 255.154, 0.0865844, 146.499, 261.583, 0.0531459, 153.487, 247.886, 0.0404872, 140.349, 252.918, 0.0527545, 146.778, 255.992, 0.127927, 148.176, 263.819, 0.18393, 148.735, 270.808, 0.192221, 146.219, 266.615, 0.0646511, 145.381, 265.497, 0.0799315, 144.263, 264.658, 0.158944, 146.499, 271.367, 0.13756, 140.07, 266.615, 0.0559768, 144.263, 265.497, 0.0669609, 144.542, 266.894, 0.117805, 145.101, 273.044, 0.180313, 137.554, 264.099, 0.0583889, 135.317, 267.174, 0.0952731, 137.274, 273.044, 0.0757577, 146.499, 273.044, 0.0542878]",False,False
126,p_86,927,"[147.358, 91.485, 0.917429, 135.021, 135.06, 0.892027, 94.2679, 135.016, 0.803812, 91.5321, 211.166, 0.889604, 125.49, 245.076, 0.901849, 173.08, 135.11, 0.828889, 177.146, 202.999, 0.787363, 151.373, 245.086, 0.833064, 133.703, 236.973, 0.740575, 109.235, 235.646, 0.70337, 114.662, 266.943, 0.792566, 113.36, 393.289, 0.703997, 156.846, 235.65, 0.730104, 167.652, 270.95, 0.773267, 163.603, 387.86, 0.673837, 137.814, 80.6875, 0.898502, 156.796, 81.9992, 0.959046, 122.775, 81.9939, 0.767392, 164.931, 87.4665, 0.146478, 163.611, 434.064, 0.622634, 173.09, 429.994, 0.597512, 156.741, 394.614, 0.605143, 118.735, 439.432, 0.651711, 107.893, 432.696, 0.61021, 116.04, 397.311, 0.471318]","[152.598, 242.508, 0.266765, 147.109, 250.492, 0.134798, 147.608, 258.227, 0.0425665, 146.111, 266.21, 0.0442802, 149.604, 271.2, 0.0369448, 139.873, 265.961, 0.0401429, 145.861, 277.687, 0.0431741, 142.368, 289.663, 0.06577, 149.105, 271.45, 0.0617982, 137.877, 258.227, 0.0435568, 136.63, 283.675, 0.0735466, 143.366, 289.912, 0.0918984, 141.869, 296.15, 0.10219, 134.883, 269.953, 0.0437872, 136.131, 283.425, 0.125409, 141.869, 288.166, 0.122423, 141.62, 295.9, 0.205433, 135.632, 276.44, 0.108742, 135.133, 279.683, 0.147807, 138.376, 284.922, 0.176176, 141.869, 287.168, 0.114089]","[131.106, 248.719, 0.278073, 137.255, 252.632, 0.188655, 144.244, 255.148, 0.0836536, 136.137, 277.511, 0.0642817, 153.748, 247.88, 0.0451443, 142.846, 268.286, 0.0565997, 146.76, 255.707, 0.105119, 147.598, 264.093, 0.154702, 148.996, 270.802, 0.177167, 145.082, 268.007, 0.0692856, 144.803, 268.007, 0.0767054, 144.523, 264.652, 0.123819, 146.48, 271.641, 0.129032, 140.051, 266.33, 0.0728825, 144.244, 265.491, 0.0722032, 145.082, 267.448, 0.113714, 145.082, 273.039, 0.173937, 137.535, 264.093, 0.0681208, 135.578, 268.007, 0.102455, 137.535, 273.598, 0.0630238, 146.201, 273.039, 0.0571165]",False,False
416,p_86,928,"[147.35, 91.4865, 0.92165, 135.02, 135.059, 0.891411, 94.268, 135.013, 0.803715, 91.5314, 211.173, 0.88787, 125.5, 245.079, 0.901813, 171.779, 136.35, 0.830774, 177.138, 203.022, 0.783594, 151.366, 245.091, 0.833729, 133.687, 236.966, 0.739502, 109.221, 235.635, 0.705598, 114.663, 266.947, 0.798542, 113.358, 393.296, 0.710654, 156.832, 235.648, 0.730026, 167.661, 270.945, 0.77425, 163.613, 387.872, 0.672795, 137.807, 80.6893, 0.899557, 156.792, 82.0002, 0.958544, 122.779, 80.7411, 0.766414, 164.928, 87.459, 0.156603, 163.581, 434.047, 0.616732, 171.761, 429.978, 0.59563, 156.746, 394.627, 0.603778, 118.735, 439.429, 0.654949, 107.891, 432.691, 0.615464, 116.035, 397.317, 0.474848]","[153.167, 242.534, 0.285365, 147.769, 250.141, 0.190592, 147.523, 257.993, 0.0505544, 149.241, 265.354, 0.0502232, 149.486, 271.488, 0.0485988, 140.162, 261.919, 0.0462305, 134.028, 266.335, 0.0568039, 147.769, 273.697, 0.0618225, 149.486, 271.488, 0.0777917, 138.199, 259.465, 0.054487, 141.389, 264.127, 0.0766579, 143.843, 267.562, 0.0586898, 144.088, 272.224, 0.0565159, 141.88, 258.729, 0.0456455, 143.843, 263.882, 0.0609102, 148.75, 273.697, 0.0559025, 144.088, 272.47, 0.105741, 142.861, 254.067, 0.0614099, 135.745, 280.567, 0.0545957, 138.69, 285.229, 0.079663, 142.125, 287.683, 0.0784156]","[130.838, 248.72, 0.305007, 137.269, 252.075, 0.204822, 143.978, 255.15, 0.0783966, 146.494, 254.032, 0.0628138, 153.484, 247.602, 0.0577231, 146.774, 261.58, 0.0610035, 147.054, 256.268, 0.125917, 148.172, 263.817, 0.172918, 149.011, 270.806, 0.178107, 146.215, 266.053, 0.0627674, 145.935, 264.656, 0.0938225, 145.935, 266.053, 0.142381, 146.494, 271.365, 0.148923, 140.064, 261.86, 0.0644903, 144.258, 264.935, 0.1087, 145.376, 267.451, 0.128122, 144.817, 273.043, 0.204033, 137.269, 263.817, 0.0710986, 135.871, 267.172, 0.0960181, 137.548, 272.763, 0.0578172, 146.215, 272.763, 0.0522601]",False,False
1846,p_86,929,"[147.348, 91.4835, 0.921247, 135.024, 135.052, 0.892663, 94.277, 135.012, 0.802775, 91.527, 211.172, 0.889011, 125.503, 245.087, 0.903312, 171.779, 135.101, 0.829864, 177.149, 202.992, 0.791489, 151.367, 245.088, 0.835354, 133.708, 236.97, 0.741859, 109.246, 235.647, 0.704607, 114.668, 266.919, 0.813274, 114.603, 394.603, 0.708817, 156.846, 235.649, 0.7303, 167.657, 270.98, 0.760082, 163.604, 386.532, 0.67529, 137.805, 80.6814, 0.898705, 156.797, 81.997, 0.959161, 122.784, 80.7285, 0.771539, 164.931, 87.4564, 0.158002, 163.584, 434.031, 0.617172, 171.763, 429.963, 0.593085, 155.456, 394.596, 0.595426, 118.739, 439.427, 0.646907, 109.207, 432.701, 0.608428, 116.055, 397.315, 0.466229]","[152.603, 242.74, 0.305687, 147.856, 249.986, 0.176955, 147.606, 258.48, 0.0445788, 146.107, 264.726, 0.0436095, 149.605, 271.222, 0.0403831, 140.111, 261.978, 0.0414344, 134.115, 267.224, 0.0678662, 138.113, 283.713, 0.0499509, 149.605, 271.471, 0.0569889, 138.612, 259.729, 0.0518913, 140.611, 263.976, 0.0559559, 148.356, 278.717, 0.0597176, 149.355, 270.722, 0.0460218, 141.86, 258.98, 0.0458334, 143.859, 263.727, 0.0485839, 144.109, 287.211, 0.0780089, 144.109, 272.221, 0.131806, 143.109, 253.733, 0.0673423, 134.865, 279.966, 0.0780493, 138.362, 284.713, 0.0963946, 141.86, 286.461, 0.114321]","[131.124, 248.73, 0.290273, 137.554, 252.644, 0.213804, 144.264, 255.16, 0.0815203, 135.597, 277.806, 0.0702472, 146.78, 271.096, 0.056999, 138.114, 266.623, 0.0720486, 135.038, 280.042, 0.168444, 147.06, 264.107, 0.128046, 149.017, 270.816, 0.149009, 144.823, 268.021, 0.0743289, 144.544, 268.3, 0.0679163, 137.554, 288.709, 0.106242, 146.501, 271.655, 0.110682, 140.071, 267.182, 0.0769148, 144.264, 265.784, 0.0571528, 145.103, 267.741, 0.0957606, 144.823, 273.053, 0.144946, 137.554, 264.386, 0.0685288, 136.157, 268.021, 0.0890951, 137.834, 272.773, 0.051643, 143.146, 274.171, 0.061131]",False,False
1591,p_86,930,"[147.346, 90.2255, 0.918192, 135.025, 135.057, 0.89275, 94.276, 135.017, 0.80321, 91.5262, 211.183, 0.8896, 125.505, 245.086, 0.903064, 173.094, 135.105, 0.829203, 177.152, 202.986, 0.795563, 151.366, 245.085, 0.835622, 133.706, 236.984, 0.74067, 109.249, 235.656, 0.703036, 114.667, 266.933, 0.809328, 114.606, 394.609, 0.713276, 156.844, 235.663, 0.726869, 167.658, 272.301, 0.757922, 163.601, 387.833, 0.674982, 137.806, 80.6724, 0.89636, 156.797, 81.9879, 0.958508, 122.79, 80.7167, 0.770199, 164.917, 86.1182, 0.167216, 163.586, 434.054, 0.623235, 171.768, 429.981, 0.594751, 155.453, 394.603, 0.602011, 118.724, 438.151, 0.649484, 107.884, 432.679, 0.615858, 116.055, 397.315, 0.471337]","[152.836, 242.513, 0.331786, 147.597, 249.997, 0.190212, 147.846, 258.978, 0.0423153, 145.851, 264.716, 0.0421392, 149.593, 271.202, 0.0371305, 140.113, 261.972, 0.0427683, 134.126, 267.46, 0.0718462, 147.846, 278.686, 0.0432919, 149.343, 271.202, 0.056978, 139.614, 261.223, 0.0545855, 146.1, 274.195, 0.0542596, 143.605, 289.413, 0.0566827, 144.104, 293.404, 0.0411391, 141.859, 258.729, 0.0498819, 143.855, 263.718, 0.0541465, 143.356, 287.417, 0.0813575, 144.104, 272.2, 0.145954, 143.356, 253.739, 0.0735032, 134.375, 279.684, 0.109178, 138.367, 284.424, 0.105834, 141.859, 285.92, 0.121617]","[131.126, 249.004, 0.286769, 137.557, 252.639, 0.220276, 133.363, 266.339, 0.0848102, 135.32, 277.243, 0.0787533, 146.783, 271.092, 0.0716852, 138.116, 266.898, 0.0873369, 135.04, 279.48, 0.227664, 137.557, 284.512, 0.141396, 149.02, 270.812, 0.149514, 144.546, 268.016, 0.0772533, 134.761, 282.835, 0.131151, 137.557, 288.706, 0.186585, 142.03, 293.739, 0.122171, 140.073, 266.898, 0.0745191, 133.922, 279.48, 0.0609326, 138.116, 286.749, 0.110047, 142.31, 293.739, 0.132987, 137.557, 264.382, 0.0673703, 135.879, 268.296, 0.0765239, 137.557, 279.48, 0.0731854, 141.471, 280.039, 0.0988652]",False,False
366,p_86,931,"[147.344, 90.2205, 0.915623, 135.031, 135.056, 0.892537, 94.277, 135.009, 0.803391, 91.5207, 211.178, 0.884951, 125.513, 245.093, 0.903214, 173.102, 135.105, 0.828151, 177.147, 203.017, 0.783283, 151.363, 245.083, 0.834266, 133.685, 236.977, 0.738508, 109.221, 235.644, 0.70193, 114.669, 269.62, 0.771779, 113.358, 393.269, 0.688656, 156.829, 235.661, 0.729294, 167.687, 272.307, 0.747698, 163.574, 386.464, 0.66937, 137.804, 80.661, 0.893645, 156.799, 81.9825, 0.959376, 122.796, 80.7107, 0.764733, 164.914, 86.104, 0.165184, 163.58, 431.348, 0.576767, 171.77, 428.626, 0.552031, 155.441, 393.261, 0.57644, 117.389, 438.145, 0.635333, 107.884, 432.692, 0.584773, 117.395, 396.001, 0.474041]","[152.837, 242.493, 0.34614, 147.596, 250.23, 0.185536, 147.596, 259.964, 0.0469789, 144.601, 264.456, 0.0498315, 148.344, 270.196, 0.0509069, 140.108, 265.704, 0.0575606, 134.368, 267.451, 0.068218, 148.095, 276.436, 0.0423758, 149.592, 271.444, 0.0528307, 139.609, 260.962, 0.0565977, 146.348, 277.434, 0.0828924, 148.843, 279.43, 0.0638148, 143.103, 295.154, 0.0508639, 141.606, 256.469, 0.0512033, 136.365, 280.179, 0.0649078, 142.105, 287.916, 0.0983759, 141.606, 295.653, 0.151197, 143.103, 253.724, 0.0720937, 134.867, 279.181, 0.157388, 138.112, 284.172, 0.158595, 141.855, 286.169, 0.141873]","[130.859, 248.735, 0.360491, 137.57, 252.37, 0.233939, 144.28, 255.446, 0.0858044, 135.612, 277.255, 0.0631901, 147.076, 270.824, 0.105218, 137.849, 267.469, 0.0987809, 134.774, 279.492, 0.237231, 147.076, 264.114, 0.137711, 148.754, 270.824, 0.14484, 144.28, 268.308, 0.0868952, 134.774, 282.568, 0.120906, 137.849, 288.999, 0.164715, 142.043, 293.752, 0.109693, 140.086, 266.63, 0.0973998, 144.28, 266.071, 0.0804442, 138.968, 286.482, 0.0968059, 142.323, 293.472, 0.119273, 136.731, 264.114, 0.0952776, 136.172, 268.028, 0.105271, 138.129, 279.492, 0.0606237, 141.764, 279.772, 0.0919973]",False,False
152,p_86,932,"[147.34, 90.216, 0.91565, 135.031, 135.056, 0.893845, 94.2812, 135.013, 0.803247, 91.5225, 211.184, 0.88421, 125.531, 245.108, 0.903981, 173.1, 135.103, 0.827811, 177.146, 203.032, 0.776817, 151.358, 245.082, 0.834254, 133.687, 236.982, 0.736842, 109.219, 235.649, 0.699907, 114.68, 270.953, 0.773781, 113.364, 391.927, 0.679126, 156.829, 235.665, 0.727132, 167.674, 273.649, 0.735518, 163.581, 386.49, 0.667975, 137.804, 80.6632, 0.896317, 156.796, 81.9849, 0.958029, 122.802, 80.7069, 0.766751, 163.613, 86.1003, 0.164059, 162.242, 432.688, 0.600054, 171.747, 429.943, 0.569995, 155.433, 393.29, 0.601539, 117.376, 438.114, 0.627877, 107.887, 432.673, 0.573979, 117.397, 395.977, 0.472335]","[153.083, 242.482, 0.330967, 147.841, 250.47, 0.220415, 147.591, 258.709, 0.0616486, 149.089, 265.449, 0.06545, 148.34, 269.942, 0.0802165, 140.102, 265.698, 0.0578443, 134.36, 267.446, 0.059123, 148.09, 279.678, 0.0426125, 149.588, 271.19, 0.0534515, 139.852, 261.704, 0.0553691, 146.593, 277.431, 0.10369, 148.839, 279.928, 0.0690249, 144.096, 293.907, 0.0509109, 142.099, 259.457, 0.0489138, 141.849, 279.678, 0.0745226, 142.848, 287.417, 0.10202, 141.35, 295.655, 0.149883, 143.347, 253.965, 0.0649976, 135.109, 278.68, 0.165355, 138.105, 284.172, 0.164981, 141.6, 286.169, 0.134719]","[131.162, 248.754, 0.371733, 137.593, 252.669, 0.237436, 144.024, 255.744, 0.084454, 146.261, 265.811, 0.0652285, 147.1, 271.123, 0.159369, 137.313, 268.327, 0.180822, 134.797, 278.673, 0.344746, 137.872, 284.545, 0.220935, 148.777, 270.844, 0.130274, 141.228, 268.327, 0.102087, 133.678, 282.308, 0.295911, 137.872, 289.019, 0.267713, 141.787, 294.331, 0.205868, 137.872, 272.242, 0.112642, 134.797, 281.189, 0.128607, 139.271, 286.502, 0.171829, 142.346, 293.772, 0.257506, 137.034, 264.412, 0.0948534, 135.915, 268.047, 0.0780345, 140.389, 283.706, 0.144965, 143.744, 286.502, 0.171602]",False,False
209,p_86,933,"[147.332, 90.2223, 0.919574, 135.03, 135.051, 0.893445, 94.2742, 135.013, 0.803972, 91.5237, 211.183, 0.88496, 125.521, 245.104, 0.904745, 173.096, 135.097, 0.828513, 177.145, 203.03, 0.774171, 151.35, 245.083, 0.835754, 133.689, 235.668, 0.74064, 109.228, 235.635, 0.705523, 114.661, 269.607, 0.775189, 114.606, 391.904, 0.671087, 156.83, 235.639, 0.732896, 167.666, 270.98, 0.75628, 163.589, 386.488, 0.663389, 137.788, 80.6617, 0.899065, 156.789, 80.7442, 0.958897, 122.791, 80.7038, 0.763651, 163.592, 84.7674, 0.183262, 163.582, 432.69, 0.588322, 171.766, 429.947, 0.560923, 155.434, 393.297, 0.590773, 116.058, 438.124, 0.626216, 107.886, 432.692, 0.563181, 118.728, 395.968, 0.466645]","[153.074, 242.483, 0.336708, 147.581, 250.472, 0.185708, 147.581, 259.959, 0.0485855, 149.578, 264.702, 0.0436679, 148.33, 269.945, 0.0517616, 139.842, 265.701, 0.0532693, 134.1, 267.698, 0.0832299, 135.348, 269.695, 0.0500656, 149.329, 271.193, 0.0564914, 138.344, 258.96, 0.0703683, 140.841, 264.203, 0.0727651, 143.836, 267.698, 0.0542434, 149.329, 270.444, 0.0551482, 141.839, 256.713, 0.057122, 143.836, 263.704, 0.0895755, 144.336, 267.698, 0.0582566, 144.086, 271.942, 0.163444, 143.587, 253.967, 0.0765624, 135.348, 279.432, 0.0749971, 138.344, 283.926, 0.082747, 141.839, 286.422, 0.0931592]","[130.868, 248.469, 0.367819, 137.299, 252.663, 0.236791, 142.612, 256.857, 0.0791722, 146.247, 265.525, 0.0640549, 147.085, 271.117, 0.152365, 137.579, 267.762, 0.151237, 134.782, 278.667, 0.310735, 138.138, 284.539, 0.175254, 148.763, 270.838, 0.133174, 142.891, 268.321, 0.0958837, 133.944, 282.302, 0.220043, 138.138, 289.292, 0.212483, 142.052, 293.766, 0.127192, 140.095, 266.923, 0.107786, 135.062, 281.183, 0.0953275, 139.536, 286.496, 0.124603, 142.332, 294.046, 0.14212, 137.299, 264.407, 0.104174, 136.181, 267.762, 0.0785233, 141.214, 283.7, 0.0930283, 143.73, 286.216, 0.111868]",False,False
