,leftHandTouching,rightHandTouching
9818,False,False
9819,False,False
9820,False,False
9821,False,False
9822,False,False
9823,False,False
9824,False,False
9825,False,False
9826,False,False
9827,False,False
9828,False,False
9829,False,False
9830,False,False
9831,False,False
9832,False,False
9833,False,False
9834,False,False
9835,False,False
9836,False,False
9837,False,False
9838,False,False
9839,False,False
9840,False,False
9841,False,False
9842,False,False
9843,False,False
9844,False,False
9845,False,False
9846,False,False
9847,False,False
9848,False,False
9849,False,False
9850,False,False
9851,False,False
9852,False,False
9853,False,False
9854,False,False
9855,False,False
9856,False,False
9857,False,False
9858,False,False
9859,False,False
9860,False,False
9861,False,False
9862,False,False
9863,False,False
9864,False,False
9865,False,False
9866,False,False
9867,False,False
9868,False,False
9869,False,False
9870,False,False
9871,False,False
9872,False,False
9873,False,False
9874,False,False
9875,False,False
9876,False,False
9877,False,False
9878,False,False
9879,False,False
9880,False,False
9881,False,False
9882,False,False
9883,False,False
9884,False,False
9885,False,False
9886,False,False
9887,False,False
9888,False,False
9889,False,False
9890,False,False
9891,False,False
9892,False,False
9893,False,False
9894,False,False
9895,False,False
9896,False,False
9897,False,False
9898,False,False
9899,False,False
9900,False,False
9901,False,False
9902,False,False
9903,False,False
9904,False,False
9905,False,False
9906,False,False
9907,False,False
9908,False,False
9909,False,False
9910,False,False
9911,False,False
9912,False,False
9913,False,False
9914,False,False
9915,False,False
9916,False,False
9917,False,False
9918,False,False
9919,False,False
9920,False,False
9921,False,False
9922,False,False
9923,False,False
9924,False,False
9925,False,False
9926,False,False
9927,False,False
9928,False,False
9929,False,False
9930,False,False
9931,False,False
9932,False,False
9933,False,False
9934,False,False
9935,False,False
9936,False,False
9937,False,False
9938,False,False
9939,False,False
9940,False,False
9941,False,False
9942,False,False
9943,False,False
9944,False,False
9945,False,False
9946,False,False
9947,False,False
9948,False,False
9949,False,False
9950,False,False
9951,False,False
9952,False,False
9953,False,False
9954,False,False
9955,False,False
9956,False,False
9957,False,False
9958,False,False
9959,False,False
9960,False,False
9961,False,False
9962,False,False
9963,False,False
9964,False,False
9965,False,False
9966,False,False
9967,False,False
9968,False,False
9969,False,False
9970,False,False
9971,False,False
9972,False,False
9973,False,False
9974,False,False
9975,False,False
9976,False,False
9977,False,False
9978,False,False
9979,False,False
9980,False,False
9981,False,False
9982,False,False
9983,False,False
9984,False,False
9985,False,False
9986,False,False
9987,False,False
9988,False,False
9989,False,False
9990,False,False
9991,False,False
9992,False,False
9993,False,False
9994,False,False
9995,False,False
9996,False,False
9997,False,False
9998,False,False
9999,False,False
10000,False,False
10001,False,False
10002,False,False
10003,False,False
10004,False,False
10005,False,False
10006,False,False
10007,False,False
10008,False,False
10009,False,False
10010,False,False
10011,False,False
10012,False,False
10013,False,False
10014,False,False
10015,False,False
10016,False,False
10017,False,False
10018,False,False
10019,False,False
10020,False,False
10021,False,False
10022,False,False
10023,False,False
10024,False,False
10025,False,False
10026,False,False
10027,False,False
10028,False,False
10029,False,False
10030,False,False
10031,False,False
10032,False,False
10033,False,False
10034,False,False
10035,False,False
10036,False,False
10037,False,False
10038,False,False
10039,False,False
10040,False,False
10041,False,False
10042,False,False
10043,False,False
10044,False,False
10045,False,False
10046,False,False
10047,False,False
10048,False,False
10049,False,False
10050,False,False
10051,False,False
10052,False,False
10053,False,False
10054,False,False
10055,False,False
10056,False,False
10057,False,False
10058,False,False
10059,False,False
10060,False,False
10061,False,False
10062,False,False
10063,False,False
10064,False,False
10065,False,False
10066,False,False
10067,False,False
10068,False,False
10069,False,False
10070,False,False
10071,False,False
10072,False,False
10073,False,False
10074,False,False
10075,False,False
10076,False,False
10077,False,False
10078,False,False
10079,False,False
10080,False,False
10081,False,False
10082,False,False
10083,False,False
10084,False,False
10085,False,False
10086,False,False
10087,False,False
10088,False,False
10089,False,False
10090,False,False
10091,False,False
10092,False,False
10093,False,False
10094,False,False
10095,False,False
10096,False,False
10097,False,False
10098,False,False
10099,False,False
10100,False,False
10101,False,False
10102,False,False
10103,False,False
10104,False,False
10105,False,False
10106,False,False
10107,False,False
10108,False,False
10109,False,False
10110,False,False
10111,False,False
10112,False,False
10113,False,False
10114,False,False
10115,False,False
10116,False,False
10117,False,False
10118,False,False
10119,False,False
10120,False,False
10121,False,False
10122,False,False
10123,False,False
10124,False,False
10125,False,False
10126,False,False
10127,False,False
10128,False,False
10129,False,False
10130,False,False
10131,False,False
10132,False,False
10133,False,False
10134,False,False
10135,False,False
10136,False,False
10137,False,False
10138,False,False
10139,False,False
10140,False,False
10141,False,False
10142,False,False
10143,False,False
10144,False,False
10145,False,False
10146,False,False
10147,False,False
10148,False,False
10149,False,False
10150,False,False
10151,False,False
10152,False,False
10153,False,False
10154,False,False
10155,False,False
10156,False,False
10157,False,False
10158,False,False
10159,False,False
10160,False,False
10161,False,False
10162,False,False
10163,False,False
10164,False,False
10165,False,False
10166,False,False
10167,False,False
10168,False,False
10169,False,False
10170,False,False
10171,False,False
10172,False,False
10173,False,False
10174,False,False
10175,False,False
10176,False,False
10177,False,False
10178,False,False
10179,False,False
10180,False,False
10181,False,False
10182,False,False
10183,False,False
10184,False,False
10185,False,False
10186,False,False
10187,False,False
10188,False,False
10189,False,False
10190,False,False
10191,False,False
10192,False,False
10193,False,False
10194,False,False
10195,False,False
10196,False,False
10197,False,False
10198,False,False
10199,False,False
10200,False,False
10201,False,False
10202,False,False
10203,False,False
10204,False,False
10205,False,False
10206,False,False
10207,False,False
10208,False,False
10209,False,False
10210,False,False
10211,False,False
10212,False,False
10213,False,False
10214,False,False
10215,False,False
10216,False,False
10217,False,False
10218,False,False
10219,False,False
10220,False,False
10221,False,False
10222,False,False
10223,False,False
10224,False,False
10225,False,False
10226,False,False
10227,False,False
10228,False,False
10229,False,False
10230,False,False
10231,False,False
10232,False,False
10233,False,False
10234,False,False
10235,False,False
10236,False,False
10237,False,False
10238,False,False
10239,False,False
10240,False,False
10241,False,False
10242,False,False
10243,False,False
10244,False,False
10245,False,False
10246,False,False
10247,False,False
10248,False,False
10249,False,False
10250,False,False
10251,False,False
10252,False,False
10253,False,False
10254,False,False
10255,False,False
10256,False,False
10257,False,False
10258,False,False
10259,False,False
10260,False,False
10261,False,False
10262,False,False
10263,False,False
10264,False,False
10265,False,False
10266,False,False
10267,False,False
10268,False,False
10269,False,False
10270,False,False
10271,False,False
10272,False,False
10273,False,False
10274,False,False
10275,False,False
10276,False,False
10277,False,False
10278,False,False
10279,False,False
10280,False,False
10281,False,False
10282,False,False
10283,False,False
10284,False,False
10285,False,False
10286,False,False
10287,False,False
10288,False,False
10289,False,False
10290,False,False
10291,False,False
10292,False,False
10293,False,False
10294,False,False
10295,False,False
10296,False,False
10297,False,False
10298,False,False
10299,False,False
10300,False,False
10301,False,False
10302,False,False
10303,False,False
10304,False,False
10305,False,False
10306,False,False
10307,False,False
10308,False,False
10309,False,False
10310,False,False
10311,False,False
10312,False,False
10313,False,False
10314,False,False
10315,False,False
10316,False,False
10317,False,False
10318,False,False
10319,False,False
10320,False,False
10321,False,False
10322,False,False
10323,False,False
10324,False,False
10325,False,False
10326,False,False
10327,False,False
10328,False,False
10329,False,False
10330,False,False
10331,False,False
10332,False,False
10333,False,False
10334,False,False
10335,False,False
10336,False,False
10337,False,False
10338,False,False
10339,False,False
10340,False,False
10341,False,False
10342,False,False
10343,False,False
10344,False,False
10345,False,False
10346,False,False
10347,False,False
10348,False,False
10349,False,False
10350,False,False
10351,False,False
10352,False,False
10353,False,False
10354,False,False
10355,False,False
10356,False,False
10357,False,False
10358,False,False
10359,False,False
10360,False,False
10361,False,False
10362,False,False
10363,False,False
10364,False,False
10365,False,False
10366,False,False
10367,False,False
10368,False,False
10369,False,False
10370,False,False
10371,False,False
10372,False,False
10373,False,False
10374,False,False
10375,False,False
10376,False,False
10377,False,False
10378,False,False
10379,False,False
10380,False,False
10381,False,False
10382,False,False
10383,False,False
10384,False,False
10385,False,False
10386,False,False
10387,False,False
10388,False,False
10389,False,False
10390,True,False
10391,True,False
10392,True,False
10393,False,False
10394,False,False
10395,False,False
10396,False,False
10397,False,False
10398,False,False
10399,False,False
10400,False,False
10401,False,False
10402,False,False
10403,False,False
10404,False,False
10405,False,False
10406,False,False
10407,False,False
10408,False,False
10409,False,False
10410,False,False
10411,False,False
10412,False,False
10413,False,False
10414,False,False
10415,False,False
10416,False,False
10417,False,False
10418,False,False
10419,False,False
10420,False,False
10421,False,False
10422,False,False
10423,False,False
10424,False,False
10425,False,False
10426,False,False
10427,False,False
10428,False,False
10429,False,False
10430,False,False
10431,False,False
10432,False,False
10433,False,False
10434,False,False
10435,False,False
10436,False,False
10437,False,False
10438,False,False
10439,False,False
10440,False,False
10441,False,False
10442,False,False
10443,False,False
10444,False,False
10445,False,False
10446,False,False
10447,False,False
10448,False,False
10449,False,False
10450,False,False
10451,False,False
10452,False,False
10453,False,False
10454,False,False
10455,False,False
10456,False,False
10457,False,False
10458,False,False
10459,False,False
10460,False,False
10461,False,False
10462,False,False
10463,False,False
10464,False,False
10465,False,False
10466,False,False
10467,False,False
10468,False,False
10469,False,False
10470,False,False
10471,False,False
10472,False,False
10473,False,False
10474,False,False
10475,False,False
10476,False,False
10477,False,False
10478,False,False
10479,False,False
10480,False,False
10481,False,False
10482,False,False
10483,False,False
10484,False,False
10485,False,False
10486,False,False
10487,False,False
10488,False,False
10489,False,False
10490,False,False
10491,False,False
10492,False,False
10493,False,False
10494,False,False
10495,False,False
10496,False,False
10497,False,False
10498,False,False
10499,False,False
10500,False,False
10501,False,False
10502,False,False
10503,False,False
10504,False,False
10505,False,False
10506,False,False
10507,False,False
10508,False,False
10509,False,False
10510,False,False
10511,False,False
10512,False,False
10513,False,False
10514,False,False
10515,False,False
10516,False,False
10517,False,False
10518,False,False
10519,False,False
10520,False,False
10521,False,False
10522,False,False
10523,False,False
10524,False,False
10525,False,False
10526,False,False
10527,False,False
10528,False,False
10529,False,False
10530,False,False
10531,False,False
10532,False,False
10533,False,False
10534,False,False
10535,False,False
10536,False,False
10537,False,False
10538,False,False
10539,False,False
10540,False,False
10541,False,False
10542,False,False
10543,False,False
10544,False,False
10545,False,False
10546,False,False
10547,False,False
10548,False,False
10549,False,False
10550,False,False
10551,False,False
10552,False,False
10553,False,False
10554,False,False
10555,False,False
10556,False,False
10557,False,False
10558,False,False
10559,False,False
10560,False,False
10561,False,False
10562,False,False
10563,False,False
10564,False,False
10565,False,False
10566,False,False
10567,False,False
10568,False,False
10569,False,False
10570,False,False
10571,False,False
10572,False,False
10573,False,False
10574,False,False
10575,False,False
10576,False,False
10577,False,False
10578,False,False
10579,False,False
10580,False,False
10581,False,False
10582,False,False
10583,False,False
10584,False,False
10585,False,False
10586,False,False
10587,False,False
10588,False,False
10589,False,False
10590,False,False
10591,False,False
10592,False,False
10593,False,False
10594,False,False
10595,False,False
10596,False,False
10597,False,False
10598,False,False
10599,False,False
10600,False,False
10601,False,False
10602,False,False
10603,False,False
10604,False,False
10605,False,False
10606,False,False
10607,False,False
10608,False,False
10609,False,False
10610,False,False
10611,False,False
10612,False,False
10613,False,False
10614,False,False
10615,False,False
10616,False,False
10617,False,False
10618,False,False
10619,False,False
10620,False,False
10621,False,False
10622,False,False
10623,False,False
10624,False,False
10625,False,False
10626,False,False
10627,False,False
10628,False,False
10629,False,False
10630,False,False
10631,False,False
10632,False,False
10633,False,False
10634,False,False
10635,False,False
10636,False,False
10637,False,False
10638,False,False
10639,False,False
10640,False,False
10641,False,False
10642,False,False
10643,False,False
10644,False,False
10645,False,False
10646,False,False
10647,False,False
10648,False,False
10649,False,False
10650,False,False
10651,False,False
10652,False,False
10653,False,False
10654,False,False
10655,False,False
10656,False,False
10657,False,False
10658,False,False
10659,False,False
10660,False,False
10661,False,False
10662,False,False
10663,False,False
10664,False,False
10665,False,False
10666,False,False
10667,False,False
10668,False,False
10669,False,False
10670,False,False
10671,False,False
10672,False,False
10673,False,False
10674,False,False
10675,False,False
10676,False,False
10677,False,False
10678,False,False
10679,False,False
10680,False,False
10681,False,False
10682,False,False
10683,False,False
10684,False,False
10685,False,False
10686,False,False
10687,False,False
10688,False,False
10689,False,False
10690,False,False
10691,False,False
10692,False,False
10693,False,False
10694,False,False
10695,False,False
10696,False,False
10697,False,False
10698,False,False
10699,False,False
10700,False,False
10701,False,False
10702,False,False
10703,False,False
10704,False,False
10705,False,False
10706,False,False
10707,False,False
10708,False,False
10709,False,False
10710,False,False
10711,False,False
10712,False,False
10713,False,False
10714,False,False
10715,False,False
10716,False,False
10717,False,False
10718,False,False
10719,False,False
10720,False,False
10721,False,False
10722,False,False
10723,False,False
10724,False,False
10725,False,False
10726,False,False
10727,False,False
10728,False,False
10729,False,False
10730,False,False
10731,False,False
10732,False,False
10733,False,False
10734,False,False
10735,False,False
10736,False,False
10737,False,False
10738,False,False
10739,False,False
10740,False,False
10741,False,False
10742,False,False
10743,False,False
10744,False,False
10745,False,False
10746,False,False
10747,False,False
10748,False,False
10749,False,False
10750,False,False
10751,False,False
10752,False,False
10753,False,False
10754,False,False
10755,False,False
10756,False,False
10757,False,False
10758,False,False
10759,False,False
10760,False,False
10761,False,False
10762,False,False
10763,False,False
10764,False,False
10765,False,False
10766,False,False
10767,False,False
10768,False,False
10769,False,False
10770,False,False
10771,False,False
10772,False,False
10773,False,False
10774,False,False
10775,False,False
10776,False,False
10777,False,False
10778,False,False
10779,False,False
10780,False,False
10781,False,False
10782,False,False
10783,False,False
10784,False,False
10785,False,False
10786,False,False
10787,False,False
10788,False,False
10789,False,False
10790,False,False
10791,False,False
10792,False,False
10793,False,False
10794,False,False
10795,False,False
10796,False,False
10797,False,False
10798,False,False
10799,False,False
10800,False,False
10801,False,False
10802,False,False
10803,False,False
10804,False,False
10805,False,False
10806,False,False
10807,False,False
10808,False,False
10809,False,False
10810,False,False
10811,False,False
10812,False,False
10813,False,False
10814,False,False
10815,False,False
10816,False,False
10817,False,False
10818,False,False
10819,False,False
10820,False,False
10821,False,False
10822,False,False
10823,False,False
10824,False,False
10825,False,False
10826,False,False
10827,False,False
10828,False,False
10829,False,False
10830,False,False
10831,False,False
10832,False,False
10833,False,False
10834,False,False
10835,False,False
10836,False,False
10837,False,False
10838,False,False
10839,False,False
10840,False,False
10841,False,False
10842,False,False
10843,False,False
10844,False,False
10845,False,False
10846,False,False
10847,False,False
10848,False,False
10849,False,False
10850,False,False
10851,False,False
10852,False,False
10853,False,False
10854,False,False
10855,False,False
10856,False,False
10857,False,False
10858,False,False
10859,False,False
10860,False,False
10861,False,False
10862,False,False
10863,False,False
10864,False,False
10865,False,False
10866,False,False
10867,False,False
10868,False,False
10869,False,False
10870,False,False
10871,False,False
10872,False,False
10873,False,False
10874,False,False
10875,False,False
10876,False,False
10877,False,False
10878,False,False
10879,False,False
10880,False,False
10881,False,False
10882,False,False
10883,False,False
10884,False,False
10885,False,False
10886,False,False
10887,False,False
10888,False,False
10889,False,False
10890,False,False
10891,False,False
10892,False,False
10893,False,False
10894,False,False
10895,False,False
10896,False,False
10897,False,False
10898,False,False
10899,False,False
10900,False,False
10901,False,False
10902,False,False
10903,False,False
10904,False,False
10905,False,False
10906,False,False
10907,False,False
10908,False,False
10909,False,False
10910,False,False
10911,False,False
10912,False,False
10913,False,False
10914,False,False
10915,False,False
10916,False,False
10917,False,False
10918,False,False
10919,False,False
10920,False,False
10921,False,False
10922,False,False
10923,False,False
10924,False,False
10925,False,False
10926,False,False
10927,False,False
10928,False,False
10929,False,False
10930,False,False
10931,False,False
10932,False,False
10933,False,False
10934,False,False
10935,False,False
10936,False,False
10937,False,False
10938,False,False
10939,False,False
10940,False,False
10941,False,False
10942,False,False
10943,False,False
10944,False,False
10945,False,False
10946,False,False
10947,False,False
10948,False,False
10949,False,False
10950,False,False
10951,False,False
10952,False,False
10953,False,False
10954,False,False
10955,False,False
10956,False,False
10957,False,False
10958,False,False
10959,False,False
10960,False,False
10961,False,False
10962,False,False
10963,False,False
10964,False,False
10965,False,False
10966,False,False
10967,False,False
10968,False,False
10969,False,False
10970,False,False
10971,False,False
10972,False,False
10973,False,False
10974,False,False
10975,False,False
10976,False,False
10977,False,False
10978,False,False
10979,False,False
10980,False,False
10981,False,False
10982,False,False
10983,False,False
10984,False,False
10985,False,False
10986,False,False
10987,False,False
10988,False,False
10989,False,False
10990,False,False
10991,False,False
10992,False,False
10993,False,False
10994,False,False
10995,False,False
10996,False,False
10997,False,False
10998,False,False
10999,False,False
11000,False,False
11001,False,False
11002,False,False
11003,False,False
11004,False,False
11005,False,False
11006,False,False
11007,False,False
11008,False,False
11009,False,False
11010,False,False
11011,False,False
11012,False,False
11013,False,False
11014,False,False
11015,False,False
11016,False,False
11017,False,False
11018,False,False
11019,False,False
11020,False,False
11021,False,False
11022,False,False
11023,False,False
11024,False,False
11025,False,False
11026,False,False
11027,False,False
11028,False,False
11029,False,False
11030,False,False
11031,False,False
11032,False,False
11033,False,False
11034,False,False
11035,False,False
11036,False,False
11037,False,False
11038,False,False
11039,False,False
11040,False,False
11041,False,False
11042,False,False
11043,False,False
11044,False,False
11045,False,False
11046,False,False
11047,False,False
11048,False,False
11049,False,False
11050,False,False
11051,False,False
11052,False,False
11053,False,False
11054,False,False
11055,False,False
11056,False,False
11057,False,False
11058,False,False
11059,False,False
11060,False,False
11061,False,False
11062,False,False
11063,False,False
11064,False,False
11065,False,False
11066,False,False
11067,False,False
11068,False,False
11069,False,False
11070,False,False
11071,False,False
11072,False,False
11073,False,False
11074,False,False
11075,False,False
11076,False,False
11077,False,False
11078,False,False
11079,False,False
11080,False,False
11081,False,False
11082,False,False
11083,False,False
11084,False,False
11085,False,False
11086,False,False
11087,False,False
11088,False,False
11089,False,False
11090,False,False
11091,False,False
11092,False,False
11093,False,False
11094,False,False
11095,False,False
11096,False,False
11097,False,False
11098,False,False
11099,False,False
11100,False,False
11101,False,False
11102,False,False
11103,False,False
11104,False,False
11105,False,False
11106,False,False
11107,False,False
11108,False,False
11109,False,False
11110,False,False
11111,False,False
11112,False,False
11113,False,False
11114,False,False
11115,False,False
11116,False,False
11117,False,False
11118,False,False
11119,False,False
11120,False,False
11121,False,False
11122,False,False
11123,False,False
11124,False,False
11125,False,False
11126,False,False
11127,False,False
11128,False,False
11129,False,False
11130,False,False
11131,False,False
11132,False,False
11133,False,False
11134,False,False
11135,False,False
11136,False,False
11137,False,False
11138,False,False
11139,False,False
11140,False,False
11141,False,False
11142,False,False
11143,False,False
11144,False,False
11145,False,False
11146,False,False
11147,False,False
11148,False,False
11149,False,False
11150,False,False
11151,False,False
11152,False,False
11153,False,False
11154,False,False
11155,False,False
11156,False,False
11157,False,False
11158,False,False
11159,False,False
11160,False,False
11161,False,False
11162,False,False
11163,False,False
11164,False,False
11165,False,False
11166,False,False
11167,False,False
11168,False,False
11169,False,False
11170,False,False
11171,False,False
11172,False,False
11173,False,False
11174,False,False
11175,False,False
11176,False,False
11177,False,False
11178,False,False
11179,False,False
11180,False,False
11181,False,False
11182,False,False
11183,False,False
11184,False,False
11185,False,False
11186,False,False
11187,False,False
11188,False,False
11189,False,False
11190,False,False
11191,False,False
11192,False,False
11193,False,False
11194,False,False
11195,False,False
11196,False,False
11197,False,False
11198,False,False
11199,False,False
11200,False,False
11201,False,False
11202,False,False
11203,False,False
11204,False,False
11205,False,False
11206,False,False
11207,False,False
11208,False,False
11209,False,False
11210,False,False
11211,False,False
11212,False,False
11213,False,False
11214,False,False
11215,False,False
11216,False,False
11217,False,False
11218,False,False
11219,False,False
11220,False,False
11221,False,False
11222,False,False
11223,False,False
11224,False,False
11225,False,False
11226,False,False
11227,False,False
11228,False,False
11229,False,False
11230,False,False
11231,False,False
11232,False,False
11233,False,False
11234,False,False
11235,False,False
11236,False,False
11237,False,False
11238,False,False
11239,False,False
11240,False,False
11241,False,False
11242,False,False
11243,False,False
11244,False,False
11245,False,False
11246,False,False
11247,False,False
11248,False,False
11249,False,False
11250,False,False
11251,False,False
11252,False,False
11253,False,False
11254,False,False
11255,False,False
11256,False,False
11257,False,False
11258,False,False
11259,False,False
11260,False,False
11261,False,False
11262,False,False
11263,False,False
11264,False,False
11265,False,False
11266,False,False
11267,False,False
11268,False,False
11269,False,False
11270,False,False
11271,False,False
11272,False,False
11273,False,False
11274,False,False
11275,False,False
11276,False,False
11277,False,False
11278,False,False
11279,False,False
11280,False,False
11281,False,False
11282,False,False
11283,False,False
11284,False,False
11285,False,False
11286,False,False
11287,False,False
11288,False,False
11289,False,False
11290,False,False
11291,False,False
11292,False,False
11293,False,False
11294,False,False
11295,False,False
11296,False,False
11297,False,False
11298,False,False
11299,False,False
11300,False,False
11301,False,False
11302,False,False
11303,False,False
11304,False,False
11305,False,False
11306,False,False
11307,False,False
11308,False,False
11309,False,False
11310,False,False
11311,False,False
11312,False,False
11313,False,False
11314,False,False
11315,False,False
11316,False,False
11317,False,False
11318,False,False
11319,False,False
11320,False,False
11321,False,False
11322,False,False
11323,False,False
11324,False,False
11325,False,False
11326,False,False
11327,False,False
11328,False,False
11329,False,False
11330,False,False
11331,False,False
11332,False,False
11333,False,False
11334,False,False
11335,False,False
11336,False,False
11337,False,False
11338,False,False
11339,False,False
11340,False,False
11341,False,False
11342,False,False
11343,False,False
11344,False,False
11345,False,False
11346,False,False
11347,False,False
11348,False,False
11349,False,False
11350,False,False
11351,False,False
11352,False,False
11353,False,False
11354,False,False
11355,False,False
11356,False,False
11357,False,False
11358,False,False
11359,False,False
11360,False,False
11361,False,False
11362,False,False
11363,False,False
11364,False,False
11365,False,False
11366,False,False
11367,False,False
11368,False,False
11369,False,False
11370,False,False
11371,False,False
11372,False,False
11373,False,False
11374,False,False
11375,False,False
11376,False,False
11377,False,False
11378,False,False
11379,False,False
11380,False,False
11381,False,False
11382,False,False
11383,False,False
11384,False,False
11385,False,False
11386,False,False
11387,False,False
11388,False,False
11389,False,False
11390,False,False
11391,False,False
11392,False,False
11393,False,False
11394,False,False
11395,False,False
11396,False,False
11397,False,False
11398,False,False
11399,False,False
11400,False,False
11401,False,False
11402,False,False
11403,False,False
11404,False,False
11405,False,False
11406,False,False
11407,False,False
11408,False,False
11409,False,False
11410,False,False
11411,False,False
11412,False,False
11413,False,False
11414,False,False
11415,False,False
11416,False,False
11417,False,False
11418,False,False
11419,False,False
11420,False,False
11421,False,False
11422,False,False
11423,False,False
11424,False,False
11425,False,False
11426,False,False
11427,False,False
11428,False,False
11429,False,False
11430,False,False
11431,False,False
11432,False,False
11433,False,False
11434,False,False
11435,False,False
11436,False,False
11437,False,False
11438,False,False
11439,False,False
11440,False,False
11441,False,False
11442,False,False
11443,False,False
11444,False,False
11445,False,False
11446,False,False
11447,False,False
11448,False,False
11449,False,False
11450,False,False
11451,False,False
11452,False,False
11453,False,False
11454,False,False
11455,False,False
11456,False,False
11457,False,False
11458,False,False
11459,False,False
11460,False,False
11461,False,False
11462,False,False
11463,False,False
11464,False,False
11465,False,False
11466,False,False
11467,False,False
11468,False,False
11469,False,False
11470,False,False
11471,False,False
11472,False,False
11473,False,False
11474,False,False
11475,False,False
11476,False,False
11477,False,False
11478,False,False
11479,False,False
11480,False,False
11481,False,False
11482,False,False
11483,False,False
11484,False,False
11485,False,False
11486,False,False
11487,False,False
11488,False,False
11489,False,False
11490,False,False
11491,False,False
11492,False,False
11493,False,False
11494,False,False
11495,False,False
11496,False,False
11497,False,False
11498,False,False
11499,False,False
11500,False,False
11501,False,False
11502,False,False
11503,False,False
11504,False,False
11505,False,False
11506,False,False
11507,False,False
11508,False,False
11509,False,False
11510,False,False
11511,False,False
11512,False,False
11513,False,False
11514,False,False
11515,False,False
11516,False,False
11517,False,False
11518,False,False
11519,False,False
11520,False,False
11521,False,False
11522,False,False
11523,False,False
11524,False,False
11525,False,False
11526,False,False
11527,False,False
11528,False,False
11529,False,False
11530,False,False
11531,False,False
11532,False,False
11533,False,False
11534,False,False
11535,False,False
11536,False,False
11537,False,False
11538,False,False
11539,False,False
11540,False,False
11541,False,False
11542,False,False
11543,False,False
11544,False,False
11545,False,False
11546,False,False
11547,False,False
11548,False,False
11549,False,False
11550,False,False
11551,False,False
11552,False,False
11553,False,False
11554,False,False
11555,False,False
11556,False,False
11557,False,False
11558,False,False
11559,False,False
11560,False,False
11561,False,False
11562,False,False
11563,False,False
11564,False,False
11565,False,False
11566,False,False
11567,False,False
11568,False,False
11569,False,False
11570,False,False
11571,False,False
11572,False,False
11573,False,False
11574,False,False
11575,False,False
11576,False,False
11577,False,False
11578,False,False
11579,False,False
11580,False,False
11581,False,False
11582,False,False
11583,False,False
11584,False,False
11585,False,False
11586,False,False
11587,False,False
11588,False,False
11589,False,False
11590,False,False
11591,False,False
11592,False,False
11593,False,False
11594,False,False
11595,False,False
11596,False,False
11597,False,False
11598,False,False
11599,False,False
11600,False,False
11601,False,False
11602,False,False
11603,False,False
11604,False,False
11605,False,False
11606,False,False
11607,False,False
11608,False,False
11609,False,False
11610,False,False
11611,False,False
11612,False,False
11613,False,False
11614,False,False
11615,False,False
11616,False,False
11617,False,False
11618,False,False
11619,False,False
11620,False,False
11621,False,False
11622,False,False
11623,False,False
11624,False,False
11625,False,False
11626,False,False
11627,False,False
11628,False,False
11629,False,False
11630,False,False
11631,False,False
11632,False,False
11633,False,False
11634,False,False
11635,False,False
11636,False,False
11637,False,False
11638,False,False
11639,False,False
11640,False,False
11641,False,False
11642,False,False
11643,False,False
11644,False,False
11645,False,False
11646,False,False
11647,False,False
11648,False,False
11649,False,False
11650,False,False
11651,False,False
11652,False,False
11653,False,False
11654,False,False
11655,False,False
11656,False,False
11657,False,False
11658,False,False
11659,False,False
11660,False,False
11661,False,False
11662,False,False
11663,False,False
11664,False,False
11665,False,False
11666,False,False
11667,False,False
11668,False,False
11669,False,False
11670,False,False
11671,False,False
11672,False,False
11673,False,False
11674,False,False
11675,False,False
11676,False,False
11677,False,False
11678,False,False
11679,False,False
11680,False,False
11681,False,False
11682,False,False
11683,False,False
11684,False,False
11685,False,False
11686,False,False
11687,False,False
11688,False,False
11689,False,False
11690,False,False
11691,False,False
11692,False,False
11693,False,False
11694,False,False
11695,False,False
11696,False,False
11697,False,False
11698,False,False
11699,False,False
11700,False,False
11701,False,False
11702,False,False
11703,False,False
11704,False,False
11705,False,False
11706,False,False
11707,False,False
11708,False,False
11709,False,False
11710,False,False
11711,False,False
11712,False,False
11713,False,False
11714,False,False
11715,False,False
11716,False,False
11717,False,False
11718,False,False
11719,False,False
11720,False,False
11721,False,False
11722,False,False
11723,False,False
11724,False,False
11725,False,False
11726,False,False
11727,False,False
11728,False,False
11729,False,False
11730,False,False
11731,False,False
11732,False,False
11733,False,False
11734,False,False
11735,False,False
11736,False,False
11737,False,False
11738,False,False
11739,False,False
11740,False,False
11741,False,False
11742,False,False
11743,False,False
11744,False,False
11745,False,False
11746,False,False
11747,False,False
11748,False,False
11749,False,False
11750,False,False
11751,False,False
11752,False,False
11753,False,False
11754,False,False
11755,False,False
11756,False,False
11757,False,False
11758,False,False
11759,False,False
11760,False,False
11761,False,False
11762,False,False
11763,False,False
11764,False,False
11765,False,False
11766,False,False
11767,False,False
11768,False,False
11769,False,False
11770,False,False
11771,False,False
11772,False,False
11773,False,False
11774,False,False
11775,False,False
11776,False,False
11777,False,False
11778,False,False
11779,False,False
11780,False,False
11781,False,False
11782,False,False
11783,False,False
11784,False,False
11785,False,False
11786,False,False
11787,False,False
11788,False,False
11789,False,False
11790,False,False
11791,False,False
11792,False,False
11793,False,False
11794,False,False
11795,False,False
11796,False,False
11797,False,False
11798,False,False
11799,False,False
11800,False,False
11801,False,False
11802,False,False
11803,False,False
11804,False,False
11805,False,False
11806,False,False
11807,False,False
11808,False,False
11809,False,False
11810,False,False
11811,False,False
11812,False,False
11813,False,False
11814,False,False
